# Program:featureCounts v2.0.6; Command:"featureCounts" "-a" "/N/slate/amsaini/reference_genome/hsa.gff3" "-t" "miRNA,miRNA_primary_transcript" "-g" "Name" "-o" "/N/slate/amsaini/assignment_2/counts/all_samples_miRNA_count.txt" "/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269872_sorted.bam" "/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269873_sorted.bam" "/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269874_sorted.bam" "/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269875_sorted.bam" "/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269876_sorted.bam" "/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269877_sorted.bam" "/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269878_sorted.bam" "/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269879_sorted.bam" "/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269880_sorted.bam" "/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269881_sorted.bam" "/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269882_sorted.bam" "/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269883_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269872_sorted.bam	/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269873_sorted.bam	/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269874_sorted.bam	/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269875_sorted.bam	/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269876_sorted.bam	/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269877_sorted.bam	/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269878_sorted.bam	/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269879_sorted.bam	/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269880_sorted.bam	/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269881_sorted.bam	/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269882_sorted.bam	/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269883_sorted.bam
hsa-mir-29a	chr7	130876747	130876810	-	64	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-29a-5p	chr7	130876786	130876807	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-29a-3p	chr7	130876748	130876769	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-29b-1	chr7	130877459	130877539	-	81	0	2	0	0	1	0	1	0	0	0	1	0
hsa-miR-29b-1-5p	chr7	130877507	130877530	-	24	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3654	chr7	133034860	133034915	-	56	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3654	chr7	133034860	133034878	-	19	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-6133	chr7	133290881	133290988	+	108	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6133	chr7	133290951	133290969	+	19	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-6509	chr7	135206994	135207078	-	85	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6509-5p	chr7	135207044	135207064	-	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6509-3p	chr7	135207006	135207027	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-490	chr7	136903167	136903294	+	128	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-490-5p	chr7	136903205	136903224	+	20	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-490-3p	chr7	136903242	136903263	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4468	chr7	138123758	138123821	+	64	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4468	chr7	138123803	138123820	+	18	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-10399	chr7	139044100	139044157	-	58	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-10399-5p	chr7	139044137	139044157	-	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-10399-3p	chr7	139044100	139044120	-	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-11400	chr7	142474527	142474603	+	77	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-11400	chr7	142474537	142474557	+	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-6892	chr7	143382686	143382800	+	115	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6892-5p	chr7	143382686	143382706	+	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6892-3p	chr7	143382780	143382800	+	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-548f-4	chr7	147378017	147378121	-	105	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-671	chr7	151238421	151238538	+	118	4	1	1	1	2	1	4	0	0	4	3	0
hsa-miR-671-5p	chr7	151238449	151238471	+	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-671-3p	chr7	151238488	151238508	+	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3907	chr7	151433489	151433639	-	151	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3907	chr7	151433526	151433547	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-153-2	chr7	157574336	157574422	-	87	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-153-5p	chr7	157574387	157574408	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-595	chr7	158532718	158532813	-	96	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-595	chr7	158532733	158532753	-	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-5707	chr7	158591616	158591696	+	81	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5707	chr7	158591625	158591646	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3674	chr8	1801125	1801192	+	68	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3674	chr8	1801133	1801154	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-596	chr8	1817231	1817307	+	77	0	0	0	0	0	0	0	1	0	0	0	0
hsa-miR-596	chr8	1817246	1817266	+	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-7160	chr8	2076589	2076640	+	52	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7160-5p	chr8	2076589	2076609	+	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7160-3p	chr8	2076620	2076640	+	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-8055	chr8	6622124	6622220	-	97	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-8055	chr8	6622134	6622156	-	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4659a	chr8	6745164	6745244	+	81	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4659a-5p	chr8	6745177	6745198	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4659a-3p	chr8	6745212	6745233	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4659b	chr8	6745168	6745240	-	73	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4659b-5p	chr8	6745213	6745231	-	19	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4659b-3p	chr8	6745175	6745196	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-548i-3	chr8	8088941	8089089	-	149	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4660	chr8	9048445	9048518	+	74	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4660	chr8	9048453	9048475	+	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-597	chr8	9741672	9741768	+	97	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-597-5p	chr8	9741687	9741708	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-597-3p	chr8	9741729	9741751	+	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-124-1	chr8	9903388	9903472	-	85	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4286	chr8	10666978	10667070	+	93	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4286	chr8	10666988	10667004	+	17	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1322	chr8	10825373	10825443	-	71	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1322	chr8	10825375	10825393	-	19	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-598	chr8	11035206	11035302	-	97	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-598-3p	chr8	11035221	11035242	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-598-5p	chr8	11035257	11035279	-	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-5692a-2	chr8	12719132	12719190	+	59	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3926-1	chr8	12727232	12727304	-	73	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3926	chr8;chr8	12727242;12727274	12727262;12727294	+;-	42	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3926-2	chr8	12727237	12727299	+	63	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-383	chr8	14853438	14853510	-	73	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-383-5p	chr8	14853483	14853504	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-383-3p	chr8	14853443	14853461	-	19	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-548v	chr8	17681578	17681657	-	80	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548v	chr8	17681588	17681609	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-320a	chr8	22244966	22245037	-	72	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-320a-3p	chr8	22244975	22244996	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-320a-5p	chr8	22245007	22245028	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-6841	chr8	24953796	24953867	-	72	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6841-5p	chr8	24953841	24953862	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6841-3p	chr8	24953796	24953816	-	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-6876	chr8	25345402	25345474	+	73	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6876-5p	chr8	25345407	25345428	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6876-3p	chr8	25345451	25345474	+	24	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-548h-4	chr8	27048853	27048963	-	111	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548h-3p	chr8	27048871	27048893	-	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-6842	chr8	27433370	27433434	+	65	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6842-5p	chr8	27433375	27433396	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6842-3p	chr8	27433413	27433434	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-6843	chr8	27610601	27610751	-	151	0	0	0	0	0	0	0	0	0	1	0	0
hsa-miR-6843-3p	chr8	27610601	27610621	-	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3622b	chr8	27701673	27701767	-	95	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3622b-5p	chr8	27701726	27701745	-	20	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3622b-3p	chr8	27701690	27701710	-	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3622a	chr8	27701677	27701759	+	83	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3622a-5p	chr8	27701690	27701711	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3622a-3p	chr8	27701726	27701747	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4287	chr8	27886039	27886116	-	78	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4287	chr8	27886088	27886106	-	19	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4288	chr8	28505116	28505182	-	67	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4288	chr8	28505126	28505142	-	17	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3148	chr8	29957272	29957348	-	77	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3148	chr8	29957318	29957339	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-548ao	chr8	41271048	41271143	-	96	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ao-5p	chr8	41271102	41271123	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ao-3p	chr8	41271065	41271086	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-486-1	chr8	41660441	41660508	-	68	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-486-5p	chr8;chr8	41660444;41660484	41660465;41660505	+;-	44	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-486-3p	chr8;chr8	41660443;41660486	41660463;41660506	-;+	42	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-486-2	chr8	41660444	41660507	+	64	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4469	chr8	42896197	42896275	-	79	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4469	chr8	42896203	42896224	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4470	chr8	61714788	61714859	+	72	0	0	0	0	0	0	0	0	0	3	0	0
hsa-miR-4470	chr8	61714832	61714852	+	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-124-2	chr8	64379149	64379257	+	109	0	0	0	0	0	1	0	0	0	0	0	1
hsa-mir-5681a	chr8	74548543	74548617	+	75	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5681a	chr8	74548587	74548608	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-5681b	chr8	74548550	74548609	-	60	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5681b	chr8	74548584	74548605	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-2052	chr8	74705693	74705747	+	55	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-2052	chr8	74705694	74705713	+	20	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3149	chr8	76966768	76966850	-	83	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3149	chr8	76966778	76966800	-	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-12123	chr8	79332188	79332274	+	87	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-12123	chr8	79332203	79332224	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-5708	chr8	80241389	80241473	+	85	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5708	chr8	80241398	80241417	+	20	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4661	chr8	91205485	91205559	+	75	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4661-5p	chr8	91205494	91205515	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4661-3p	chr8	91205531	91205552	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-8084	chr8	93029751	93029839	+	89	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-8084	chr8	93029761	93029783	+	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-378d-2	chr8	93916022	93916119	-	98	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3150b	chr8	95072911	95072996	-	86	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3150b-3p	chr8	95072924	95072944	-	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3150b-5p	chr8	95072961	95072982	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3150a	chr8	95072914	95072993	+	80	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3150a-3p	chr8	95072962	95072983	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3150a-5p	chr8	95072925	95072946	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-9903	chr8	98393645	98393738	-	94	0	0	0	0	0	0	0	0	0	1	0	0
hsa-miR-9903	chr8	98393667	98393688	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-599	chr8	99536636	99536730	-	95	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-599	chr8	99536651	99536670	-	20	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-875	chr8	99536786	99536861	-	76	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-875-5p	chr8	99536830	99536851	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-875-3p	chr8	99536797	99536817	-	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4471	chr8	100382763	100382845	+	83	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4471	chr8	100382811	100382832	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-7705	chr8	100702968	100703024	-	57	0	0	0	0	1	0	0	0	0	0	0	0
hsa-miR-7705	chr8	100703002	100703024	-	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-5680	chr8	102125432	102125515	+	84	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5680	chr8	102125483	102125504	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3151	chr8	103154614	103154689	+	76	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3151-5p	chr8	103154623	103154643	+	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3151-3p	chr8	103154662	103154681	+	20	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-548a-3	chr8	104484369	104484465	-	97	1	0	0	0	0	0	0	0	0	1	0	0
hsa-miR-548a-5p	chr8	104484420	104484441	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-2053	chr8	112643493	112643583	+	91	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-2053	chr8	112643553	112643575	+	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3610	chr8	116874728	116874800	-	73	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3610	chr8	116874740	116874759	-	20	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-548az	chr8	119325171	119325265	+	95	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548az-5p	chr8	119325190	119325211	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548az-3p	chr8	119325228	119325248	+	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4663	chr8	123215788	123215863	-	76	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4663	chr8	123215831	123215854	-	24	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-548aa-1	chr8	123348034	123348130	+	97	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-548d-1	chr8	123348034	123348130	-	97	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-6844	chr8	124508515	124508576	-	62	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6844	chr8	124508515	124508535	-	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4662b	chr8	124821978	124822058	-	81	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4662b	chr8	124821988	124822009	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4662a	chr8	124821985	124822051	+	67	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4662a-5p	chr8	124821990	124822011	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4662a-3p	chr8	124822027	124822048	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1204	chr8	127795962	127796028	+	67	0	0	0	0	0	0	0	0	0	0	1	0
hsa-miR-1204	chr8	127795965	127795985	+	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1205	chr8	127960633	127960695	+	63	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1205	chr8	127960640	127960659	+	20	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1206	chr8	128008898	128008956	+	59	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1206	chr8	128008901	128008921	+	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1207	chr8	128049152	128049238	+	87	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1207-5p	chr8	128049159	128049179	+	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1207-3p	chr8	128049203	128049220	+	18	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1208	chr8	128150116	128150188	+	73	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1208	chr8	128150127	128150146	+	20	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3686	chr8	129484057	129484142	-	86	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3686	chr8	129484067	129484088	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-5194	chr8	130008334	130008453	-	120	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5194	chr8	130008360	130008381	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-7848	chr8	133046481	133046581	-	101	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7848-3p	chr8	133046494	133046516	-	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-30b	chr8	134800520	134800607	-	88	1	0	0	0	0	0	0	1	0	0	1	0
hsa-miR-30b-5p	chr8	134800570	134800591	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-30b-3p	chr8	134800532	134800553	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-30d	chr8	134804876	134804945	-	70	0	0	2	0	0	2	1	0	0	1	0	0
hsa-miR-30d-5p	chr8	134804919	134804940	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-30d-3p	chr8	134804879	134804900	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-151a	chr8	140732564	140732653	-	90	2	1	0	3	1	0	0	2	1	1	1	0
hsa-miR-151a-5p	chr8	140732623	140732643	-	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-151a-3p	chr8	140732587	140732607	-	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1302-7	chr8	141786242	141786313	-	72	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4472-1	chr8	142176339	142176418	+	80	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4664	chr8	143733083	143733153	-	71	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4664-5p	chr8	143733123	143733144	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4664-3p	chr8	143733089	143733110	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-937	chr8	143812957	143813042	-	86	0	0	2	0	2	0	0	0	0	0	1	0
hsa-miR-937-3p	chr8	143812971	143812992	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-937-5p	chr8	143813010	143813029	-	20	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-6845	chr8	143837756	143837816	-	61	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6845-5p	chr8	143837793	143837811	-	19	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6845-3p	chr8	143837756	143837776	-	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-661	chr8	143945191	143945279	-	89	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-661	chr8	143945206	143945229	-	24	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-6846	chr8	144057321	144057380	-	60	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6846-5p	chr8	144057354	144057375	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6846-3p	chr8	144057321	144057341	-	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-6847	chr8	144079874	144079942	+	69	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6847-5p	chr8	144079879	144079901	+	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6847-3p	chr8	144079918	144079939	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-7112	chr8	144262673	144262737	-	65	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7112-5p	chr8	144262716	144262737	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7112-3p	chr8	144262673	144262695	-	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-6848	chr8	144317246	144317315	-	70	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6848-5p	chr8	144317288	144317310	-	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6848-3p	chr8	144317253	144317271	-	19	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-939	chr8	144394149	144394230	-	82	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-939-5p	chr8	144394193	144394216	-	24	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-939-3p	chr8	144394161	144394181	-	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1234	chr8	144400086	144400165	-	80	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1234-3p	chr8	144400088	144400109	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-6849	chr8	144400277	144400345	-	69	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6849-5p	chr8	144400318	144400340	-	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6849-3p	chr8	144400277	144400298	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-6893	chr8	144435551	144435619	-	69	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6893-5p	chr8	144435594	144435614	-	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6893-3p	chr8	144435551	144435572	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-10400	chr8	144462485	144462539	-	55	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-10400-5p	chr8	144462519	144462539	-	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-10400-3p	chr8	144462485	144462506	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-6850	chr8	144791931	144791991	-	61	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6850-5p	chr8	144791970	144791991	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6850-3p	chr8	144791935	144791954	-	20	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1302-9	chr9	30144	30281	+	138	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-101-2	chr9	4850297	4850375	+	79	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-101-2-5p	chr9	4850308	4850329	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4665	chr9	6007826	6007904	+	79	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4665-5p	chr9	6007835	6007857	+	23	0	0	0	0	0	0	0	0	0	0	0	0
